Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ukraine,UKR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84060712633,83317726458,79052073803,73873426209,64073463059,52201448182,47416501429,43990864758,44789952138,42530729397,37857624919,34350445405,35353459552,38217027189,46926757623,60069694829,72597674358,91181083878,1.19474E+11,1.4878E+11,1.30813E+11,1.37235E+11,1.42284E+11,1.59404E+11,1.72108E+11,1.51767E+11,1.12432E+11,
Uruguay,URY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1499462505,1600513031,1767504586,1834596405,1965081578,1751870240,1704307242,1865259360,2294080561,2405887066,2450285429,2982014591,3859896667,4591572146,4222251104,4069923547,4680593144,6233350619,8361822544,10701092893,9717501381,6525702313,5195144060,4537197528,5387868264,6726475938,7967568658,8423361624,8841423394,9969851140,12096661236,13836278842,16124126878,17836694685,20020004925,22808449993,23843539264,24011602879,23424281256,21630717070,17093986745,14114174432,13713753474,15683840706,17932700317,21283077870,25752230254,29494248575,35059870447,40636441976,47245752525,53090708652,55424826214,53928953514,
United States,USA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,6.12179E+11,6.46234E+11,6.92328E+11,7.53295E+11,8.24184E+11,8.68295E+11,9.52034E+11,1.02799E+12,1.09855E+12,1.18304E+12,1.32092E+12,1.54846E+12,1.71184E+12,1.84221E+12,1.95877E+12,2.11746E+12,2.40111E+12,2.75177E+12,3.04809E+12,3.30388E+12,3.29765E+12,3.4112E+12,3.82848E+12,4.16491E+12,4.6015E+12,5.20035E+12,5.7652E+12,5.88883E+12,6.02953E+12,6.16428E+12,6.61271E+12,6.88309E+12,7.30278E+12,7.76085E+12,8.18481E+12,8.55871E+12,8.86958E+12,9.42529E+12,1.01785E+13,1.04986E+13,1.07762E+13,1.1589E+13,1.27909E+13,1.3694E+13,1.43456E+13,1.46512E+13,1.50024E+13,1.47406E+13,1.51431E+13,1.57273E+13,1.64959E+13,1.6983E+13,1.7348E+13,1.76636E+13,
Uzbekistan,UZB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12841321921,13010001584,12850353061,13315413155,13876101717,14540527158,14822688304,15787174558,15430712928,13868383665,11489320671,10831789400,11882434360,13753174092,15898695659,20544328920,26301756865,31265792950,37230398272,44212314471,50698180215,57850986348,63763159056,67329899743,
St. Vincent and the Grenadines,VCT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,14655802.36,13865604.15,14588455.53,15123454.17,15828986.29,15125329.6,16556686.71,17369555.07,19056353.08,20427057.8,27473958.1,28952415.73,32394358.22,35210568.75,38061635.72,45354376.7,55423447.39,70861428.22,83825237.69,96842022.99,105242915.5,111917634,124580526.3,140010052.6,153073687.2,175587044.6,207537932.7,217879307.1,226808302.6,240108422.6,274317955.2,289676496.3,285502707.3,312248427,324013963,331635206.9,343723843.1,356529228.7,374099914.7,394347329.9,426543527.6,474569987.6,513399230,538543615.3,594293094,609674466.1,678433863.7,684658168.2,659543563,663476262.7,693787526.9,714807130.8,723228535.2,729660029.2,
"Venezuela, RB",VEN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,9268065891,9891228627,9980503417,9779520998,9452660550,9959899982,11041975967,11543481605,12847433613,13584258018,15243830536,18985362951,24998077693,31977117670,38207533006,41869897613,46839701244,54977095512,63460258988,73095103270,73824995929,71445461992,65044940812,60393533853,60763757874,58027444152,61076193197,47107202842,50751049556,52384589682,57077080270,57893320635,56945596533,64538603209,67123400464,77407595305,78698412446,84817080740,99738901186,1.13344E+11,1.00154E+11,89121486517,1.06676E+11,1.31579E+11,1.64582E+11,2.08065E+11,2.59513E+11,2.89912E+11,3.34452E+11,3.47023E+11,3.73257E+11,3.56678E+11,,,
British Virgin Islands,VGB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,316567682.1,378827476.3,434452627.5,489492359.8,450256663,458682806.8,522045209.7,635243876.1,775875521,844395025.2,811789861.6,863523159,933078098.5,955482075.9,1049264350,1224778589,1315392551,1407238168,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14153947103,8528434508,7569187003,9221407606,11664291330,14012881519,18479876872,22493558029,25763781156,26875318591,28099549068,30980382170,33872627539,36824544624,41244185246,48193771404,55863877762,62954907934,71581154273,84934003165,96710311373,1.10302E+11,1.22033E+11,1.38087E+11,1.56269E+11,1.72115E+11,1.81804E+11,
Vanuatu,VUT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,100619816.5,97312581.69,100207613.6,109884748.6,124926679,130538941.9,116812156.1,137455664.3,155402791,176015598.5,164272439.7,173174717.3,193973696.5,192267254.3,213140961.7,220558953.3,229299673,252328930.4,256745746.4,263961004.5,259375358.2,238045109.5,270687036.9,325190243.6,373028121.3,427214469.3,467735986.6,570568516.8,603712921.7,635740825.2,691967098.1,731034629.5,810341831.3,819312278.5,,
West Bank and Gaza,PSE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946026831,4711833819,5372830319,5590889293,4619783958,4157729371,4006931878,4381023607,4785106513,5496599074,5337854060,5601639658,5975214565,7795085759,8813026095,10050253657,12436588204,12749287535,13263194104,,
Samoa,WSM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261252100.3,267683884.8,272604065.6,278802614,285438721.4,288294352.4,306162436.8,375178046.1,427008085.1,463362236.1,518773999.7,559304407.3,558689057.1,601164542.6,672647214.2,728259226.3,753707740.2,777200865.6,759316354.1,
"Yemen, Rep.",YEM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6623603270,6305113841,5473391487,4746729067,4611056361,5278274017,6155335790,6441453283,7418216987,8672394520,9529307166,10363314226,11969448709,14162481253,16691035159,20271054009,24647319319,28903289810,29571910115,25586860474,29364868603,33318506442,,,
"Congo, Dem. Rep.",COD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8024135822,6598379056,6045931032,5529333638,5267251742,5354409283,4836076258,6351348317,6736847687,9656903117,8651034121,10160866714,11227938623,12887959170,14796974063,16898083359,18312195371,19714587924,21237288636,24254991019,26701088616,29703840059,31846716624,
Zambia,ZMB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,620504000.3,640524185.4,717133267.4,941372503.2,996277466.5,1215057093,1416376913,1610245708,1848788131,1842923420,1917012478,2099027410,2732063327,2845359052,2788521202,2601133340,2705272868,2920577562,3609929727,4288148998,3853472435,3314814943,2843638171,2390432501,1806251812,1919981754,2502985912,3166370494,3490935838,3244338606,3066893156,3264419135,3135229429,3439711851,3761470125,3864098089,3514151760,3573968009,3487051507,3691232477,3945657329,4596365358,5337126508,6661536714,8750854097,11247293878,15198111584,16967650967,18277648235,19896445572,24541157319,26668903516,27346876998,24301023902,
Zimbabwe,ZWE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1098911779,1145054318,1129423231,1253864918,1312212005,1432954048,1481922799,1729021719,2092670323,2268687115,2562229505,3144155872,4049393361,4578346704,4608414917,4388322190,4470935393,5215568207,6691833011,8167142001,8315743455,7937030377,7138271970,6535956897,6322697840,6679349768,7954320268,8521095777,9013976241,9114348056,7637953958,7059024958,7102456941,7020305744,7949624114,8130231656,7273828131,6698092943,6116821389,6410498834,5897746123,5250950087,5417520901,5523821538,5349412573,5091730523,4068219356,5433527432,7035468282,9806299479,11257838899,12154177722,12821099657,13187066441,
